"id","product_full_name","product_fabric_icon_1","slug_fabric_icon_1","product_fabric_icon_2","slug_fabric_icon_2","product_fabric_icon_3","slug_fabric_icon_3","product_fabric_icon_4","slug_fabric_icon_4","product_fabric_icon_5","slug_fabric_icon_5","show_on_category_page","popular","is_new","available_for_delivery_2","available_for_delivery_28","available_in_showroom","product_img","description","price","closeup","width","depth","height","pdf","product_inside","product_inside_pillow","carcas_type","paws_type","mechanism_type","sleep_place","linen_drawer","scheme_id","features","created","updated","product_slug","category_id","collection_id","fabric_name_id","popover_id","slider_interior_id","carousel_item_1","carousel_item_2","carousel_item_3","carousel_item_4","carousel_item_5","carousel_item_mob_1","carousel_item_mob_2","carousel_item_mob_3","carousel_item_mob_4","carousel_item_mob_5","price_old","popover_img","carousel_item_6","carousel_item_mob_6","product_img_mob","show_fabric_icons","d3","id;product_full_name;product_fabric_icon_1;slug_fabric_icon_1;p"
64,Модульная система Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,"","",true,false,true,true,true,true,images/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_GOODS_01.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",291620,closeups/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CLOSEUP.jpg,250,106,80,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,Пантограф,да,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,elementa-mod1-jazz-01,5,3,2,2,2,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_01.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_02.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_03.jpg,"","",carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_01.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_02.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_03.jpg,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_CARD_01.jpg,"","",images/ELEMENTA_EL2_182_EL_MAX_JAZZ_01_GOODS_01.png,true,"",
111,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_JAZZ_01_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,300000,closeups/DENVER_CORNER_L_3M_ST_JAZZ_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-04 13:03:49.882 +0300,diveos-cornerl-jazz-01,3,11,2,2,4,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_JAZZ_01_GOODS_01.png,true,"",
97,Прямой диван Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_SOFA_3M_ST_TEDDY_917_GOODS_01.png,"Маленький диван для ресторана, кафе от производителя",52373,closeups/AMFIC_SOFA_TEDDY_917_CLOSEUP.jpg,186,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-sofa_3m_st-teddy-917,12,4,8,2,2,carousel/AMFIC_SOFA_3M_ST_CORSO_08_CARD_01.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_02.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_03.jpg,"","",carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_03.jpg,"","",,carousel/AMFIC_SOFA_3M_ST_TEDDY_917_CARD_MOB_01.jpg,"","",images/AMFIC_SOFA_2M_ST_TEDDY_917_GOODS_01.png,true,"",
127,Угловой диван Modifica,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_16.png,velutto-16,true,true,true,true,true,true,images/MODIFICA_CORNER_R_KILLIAN_01_GOODS_01.png,Уютный диван,300000,closeups/MODIFICA_CORNER_R_KILLIAN_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-20 01:26:18.854 +0300,2024-04-04 12:57:13.683 +0300,modifica-corner_r-kilian-01,16,9,7,2,2,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_01.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_02.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_04.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_05.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_MOB_01.jpg,carousel/MODIFICA_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,carousel/MODIFICA_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_03.jpg,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_MOB_04.jpg,"",,carousel/MODIFICA_CORNER_R_3M_ST_KILLIAN_01_CARD_02.jpg,"","",images/MODIFICA_CORNER_R_KILLIAN_01_GOODS_01.png,true,"",
113,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_TEDDY_917_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,300000,closeups/DENVER_CORNER_L_3M_ST_TEDDY_917_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-04 13:04:52.010 +0300,diveos-cornerl-teddy-917,3,11,16,2,4,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_TEDDY_917_GOODS_01.png,true,"",
26,Кресло Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_ARM_CORSO_08_GOODS_02.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",119888,closeups/CONSONO_ARM_CORSO_08_CLOSEUP.jpg,108,110,81,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,3,"Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-10 16:58:11.523 +0300,consono-arm-corso-08,1,1,8,2,2,carousel/CONSONO_ARM_CORSO_08_CARD_01.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_02.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_03.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_04.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_05.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_01.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_02.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_03.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_04.jpg,carousel/CONSONO_ARM_CORSO_08_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_PIXEL_FOREST_2_mob.jpg,"","",images/CONSONO_ARM_CORSO_08_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip",
42,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,false,false,true,true,true,true,images/CONSONO_SOFA_2M_ST_TEDDY_917_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_TEDDY_917_CLOSEUP.jpg,205,84,110,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,4,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-04 07:28:10.235 +0300,consono-sofa_2m_st-teddy-917,10,1,16,2,2,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_03.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_TEDDY_917_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_TEDDY_955_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip",
67,Пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/ELEMENTA_POUF_M_CORS0_08_GOODS_02.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",40000,closeups/ELEMENTA_POUF_M_CORS0_08_CLOSEUP.jpg,20,20,20,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 13:05:38.933 +0300,elementa-poufl-corso-08,6,3,8,2,2,carousel/ELEMENTA_POUF_M_CORS0_08_CARD_01.jpg,carousel/ELEMENTA_POUF_M_CORS0_08_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_M_CORS0_08_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_M_CORS0_08_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_M_CORS0_08_CARD_01.jpg,"","",images/ELEMENTA_POUF_M_CORS0_08_GOODS_01.png,true,"",
41,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,true,true,true,true,true,true,images/CONSONO_SOFA_2M_ST_PIXEL_FOREST_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_PIXEL_FOREST_CLOSEUP.jpg,205,84,110,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,4,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-04 07:28:16.966 +0300,consono-sofa_2m_st-pixel-forest,10,1,4,2,2,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_03.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_PIXEL_FOREST_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_PIXEL_FOREST_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip",
68,Пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/ELEMENTA_POUF_M_JAZZ_01_GOODS_02.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",40000,closeups/ELEMENTA_POUF_M_JAZZ_01_CLOSEUP.jpg,20,20,20,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 13:06:42.994 +0300,elementa-poufl-jazz-01,6,3,2,2,2,carousel/ELEMENTA_POUF_M_JAZZ_01_CARD_01.jpg,carousel/ELEMENTA_POUF_M_JAZZ_01_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_M_JAZZ_01_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_M_JAZZ_01_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_M_JAZZ_01_CARD_01.jpg,"","",images/ELEMENTA_POUF_M_JAZZ_01_GOODS_01.png,true,"",
96,Прямой диван Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_SOFA_3M_ST_VELUTTO_16_GOODS_01.png,"Маленький диван для ресторана, кафе от производителя",100001,closeups/AMFIC_SOFA_VELUTTO_16_CLOSEUP.jpg,136,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 13:13:46.600 +0300,amfic-sofa_3m_st-velutto-16,12,4,11,2,2,carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_01.jpg,carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_02.jpg,carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_03.jpg,"","",carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_MOB_01.jpg,carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_MOB_02.jpg,carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_MOB_03.jpg,"","",,carousel/AMFIC_SOFA_3M_ST_VELUTTO_16_CARD_MOB_01.jpg,"","",images/AMFIC_SOFA_2M_ST_VELUTTO_16_GOODS_01.png,true,"",
61,Угловой диван Avis,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,"",,"",,true,false,true,true,true,true,images/AVIS_CORNER_R_JAZZ_01_GOODS_01.png,Дизайнерский угловой диван станет украшением вашей гостиной,145120,closeups/AVIS_CORNER_L_JAZZ_01_CLOSEUP.png,284,155,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,"Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:27:59.627 +0300,avis-corner_r-jazz-01,16,5,2,2,3,carousel/AVIS_CORNER_R_JAZZ_01_CARD_01.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_02.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_03.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_04.jpg,"",carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_01.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_02.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_03.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/AVIS_CORNER_R_JAZZ_01_CARD_01.jpg,"","",images/AVIS_CORNER_R_JAZZ_01_GOODS_01.png,true,"",
83,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,"","",true,true,true,true,true,true,images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,"Коллекция Formeto – это идеальное решение для тех, кто ценит комфорт и функциональность. Наклонные подлокотники и мягкая начинка обеспечивают максимальный комфорт во время отдыха или чтения. Бельевые ящики позволяют хранить постельное белье и другие вещи. Металлические ножки добавляют лёгкости и стильности дизайну. Декоративный кант придает дивану изысканный вид.",118779,closeups/FORMETO_SOFA_KILLIAN_01_CLOSEUP.jpg,240,86,103,pdf/FORMETO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,formeto-sofa_2m_st-kilian-01,10,7,7,2,2,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_01.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_02.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_03.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_04.jpg,"",carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_01.jpg,"","",images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,true,"",
100,Кресло Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_ARM_LEATHER_BLACK_GOODS_01.png,"Кресло для офиса, ресторана, кафе",35010,closeups/AMFIC_ARM_LEATHER_BLACK_CLOSEUP.png,86,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-arm-leather-brown,1,4,10,2,2,carousel/AMFIC_ARM_LEATHER_BROWN_CARD_01.jpg,carousel/AMFIC_ARM_LEATHER_BROWN_CARD_02.jpg,carousel/AMFIC_ARM_LEATHER_BROWN_CARD_03.jpg,"","",carousel/AMFIC_ARM_LEATHER_BROWN_CARD_MOB_01.jpg,carousel/AMFIC_ARM_LEATHER_BROWN_CARD_MOB_02.jpg,carousel/AMFIC_ARM_LEATHER_BROWN_CARD_MOB_03.jpg,"","",,carousel/AMFIC_ARM_LEATHER_BLROWN_CARD_MOB_01.jpg,"","",images/AMFIC_ARM_LEATHER_BLACK_GOODS_01.png,true,"",
72,Малый пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/ELEMENTA_POUF_M_JAZZ_01_GOODS_02.png,"Пуф Elementa дополняет модульную систему. Конструируйте пространство так, как вам хочется",10000,closeups/ELEMENTA_POUF_S_JAZZ_01_CLOSEUP.jpg,10,10,10,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,elementa-poufs-jazz-01,9,3,2,2,2,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_01.jpg,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_S_JAZZ_01_CARD_01.jpg,"","",images/ELEMENTA_POUF_M_JAZZ_01_GOODS_01.png,true,"",
70,Пуф Elementa,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_32.png,velutto-32,fabric_icons/TEDDY_917.png,teddy-917,true,false,true,true,true,true,images/ELEMENTA_POUF_M_VELUTTO_32_GOODS_02.png,"Elementa – универсальная модульная система, позволяющая скомпоновать множество конфигураций: от небольшого дивана-кровати до свободно стоящего модульного дивана, включающего столики, оттоманки и модули увеличенной глубины. Сдержанный, лаконичный дизайн подходит для различных интерьеров. В диван входит модуль EL2-202, оснащенный механизмом трансформации, который образует спальное место размером",40000,closeups/ELEMENTA_POUF_M_VELUTTO_32_CLOSEUP.jpg,20,20,20,pdf/ELEMENTA.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,1,Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-04-04 13:07:44.277 +0300,elementa-poufl-velutto-32,6,3,5,2,2,carousel/ELEMENTA_POUF_M_VELUTTO_32_CARD_01.jpg,carousel/ELEMENTA_POUF_M_VELUTTO_32_CARD_02.jpg,"","","",carousel/ELEMENTA_POUF_M_VELUTTO_32_CARD_MOB_01.jpg,carousel/ELEMENTA_POUF_M_VELUTTO_32_CARD_MOB_02.jpg,"","","",,carousel/ELEMENTA_POUF_M_VELUTTO_32_CARD_01.jpg,"","",images/ELEMENTA_POUF_M_VELUTTO_32_GOODS_01.png,true,"",
